payment_key,coustomer_key,time_key,item_key,store_key,quantity,unit,unit_price,total_price
P031,C008937,T037942,I00243,S00140,3,oz,16,48
P024,C007481,T075661,I00182,S00441,11,oz,15,165
P023,C001699,T043283,I00097,S00355,4,cartons,19,76
P023,C002129,T014922,I00125,S00240,7,ct,15,105
P023,C000563,T05847,I00176,S00476,10,ct,19,190
P024,C007951,T034073,I00060,S0003,6,bottles,22,132
P012,C002650,T070226,I00158,S00492,9,,17,153
P032,C008875,T09162,I00240,S00527,10,ct,14,140
P034,C007783,T049628,I00104,S00148,7,ct,14,98
P036,C005629,T086410,I00256,S0086,10,pack,20,200
P025,C007426,T035463,I00213,S00609,11,ct,12,132
P014,C006349,T010986,I00219,S00464,4,ct,22,88
P007,C006261,T020309,I00175,S0023,10,oz,19,190
P031,C007341,T070326,I00261,S00552,8,ct,33,264
P022,C000327,T080726,I00048,S00489,2,cans,8,16
P007,C008405,T014123,I00021,S00476,10,cans,6.75,67.5
P034,C007059,T057168,I00174,S0076,10,oz,18,180
P037,C005985,T066271,I00182,S00406,4,oz,15,60
P036,C002283,T01460,I00132,S00346,3,ct,14,42
P010,C008218,T043185,I00063,S00625,10,cans,40,400
P032,C002121,T027809,I00134,S00145,8,ct,16,128
P011,C009042,T022461,I00181,S00135,3,ct,26,78
P006,C007205,T039706,I00153,S00722,7,bags,15,105
P015,C002879,T033291,I00257,S00587,6,ct,21,126
P009,C007464,T064392,I00219,S00668,11,ct,22,242
P031,C005689,T071570,I00214,S00131,11,oz,19.5,214.5
P013,C004715,T099822,I00116,S00201,1,ct,48,48
P009,C008952,T012648,I00256,S00682,8,pack,20,160
P012,C004871,T078292,I00003,S00315,5,cans,6.75,33.75
P018,C003040,T086151,I00155,S00411,5,bags,17,85
P021,C003779,T058170,I00149,S00404,6,ct,15,90
P008,C000724,T048772,I00224,S00626,4,oz,11,44
P007,C007326,T086572,I00240,S00551,10,ct,14,140
P039,C006305,T023466,I00103,S0009,9,tubs,15,135
P030,C005698,T071432,I00113,S00418,4,ct,42,168
P017,C002206,T075842,I00082,S00627,7,ct,15,105
P018,C005151,T048601,I00208,S0062,3,ct,14,42
P013,C003617,T035806,I00018,S00701,8,cans,6.75,54
P008,C001862,T059749,I00198,S0067,6,ct,12,72
P007,C001311,T010455,I00048,S0078,3,cans,8,24
P036,C003464,T036410,I00086,S00454,7,cans,18,126
P037,C002800,T087819,I00233,S00579,5,ct,12,60
P038,C008357,T066863,I00185,S00597,5,ct,14,70
P028,C002108,T030184,I00190,S0084,11,ct,16,176
P012,C007502,T062825,I00194,S00296,5,bars,23,115
P014,C004782,T042869,I00014,S00183,1,cans,6.75,6.75
P021,C008711,T06687,I00032,S00222,3,cans,16,48
P012,C001024,T013570,I00089,S0037,2,bottles,9,18
P008,C005003,T039630,I00013,S00399,4,cans,6.75,27
P038,C002734,T090089,I00249,S00168,4,pack,16,64
P013,C003362,T082369,I00020,S0015,6,cans,6.75,40.5
P026,C002914,T075181,I00110,S0037,3,oz,22.5,67.5
P030,C003579,T048855,I00115,S00585,9,ct,53,477
P027,C000610,T045613,I00192,S00621,8,ct,24,192
P018,C005374,T027266,I00001,S00715,10,cans,11.5,115
P030,C005085,T088222,I00232,S00590,1,ct,12,12
P029,C004225,T034627,I00052,S00391,10,cans,40,400
P023,C002111,T078017,I00170,S00157,11,ct.,15,165
P007,C003620,T056147,I00156,S00439,6,bags,17,102
P035,C004389,T079908,I00140,S00142,4,ct,29,116
P009,C006433,T027822,I00067,S0080,2,bottles,8,16
P027,C000057,T069903,I00249,S0087,5,pack,16,80
P006,C002976,T051696,I00029,S00379,11,cans,11.5,126.5
P016,C007390,T052975,I00034,S00603,7,cans,16,112
P013,C008200,T092505,I00076,S00532,2,cans,6.75,13.5
P009,C004929,T044645,I00211,S0043,9,ct.,15,135
P010,C008497,T049998,I00251,S00413,7,oz,13,91
P007,C000881,T080965,I00053,S00524,4,cans,40,160
P020,C001799,T061089,I00086,S00115,9,cans,18,162
P035,C000966,T011822,I00253,S0094,10,bags,21,210
P017,C007001,T015034,I00163,S00139,8,bags,15,120
P036,C004326,T056679,I00227,S00585,9,pk,15,135
P001,C007862,T010715,I00185,S00578,11,ct,14,154
P034,C000206,T046089,I00104,S00160,11,ct,14,154
P032,C001453,T035280,I00060,S00305,10,bottles,22,220
P025,C008208,T064490,I00229,S00658,8,ct,13,104
P035,C002791,T062895,I00088,S00262,8,bottles,17,136
P032,C004395,T077002,I00262,S00135,4,ct,14,56
P007,C002460,T05577,I00113,S00619,5,ct,42,210
P039,C002098,T088282,I00085,S00559,9,bottles,18,162
P013,C007053,T015417,I00263,S00486,6,Ct,14,84
P014,C008129,T063322,I00172,S00359,10,oz,19,190
P013,C003558,T091422,I00176,S0031,6,ct,19,114
P023,C008081,T099920,I00041,S00286,10,bottles,23,230
P017,C005712,T095897,I00199,S00585,2,ct,15,30
P021,C003453,T099673,I00115,S00648,4,ct,53,212
P034,C002795,T06865,I00125,S00114,8,ct,15,120
P009,C001740,T046597,I00188,S00154,10,ct,14,140
P019,C006784,T018616,I00138,S00137,10,ct,32,320
P014,C007946,T045567,I00045,S0003,4,cans,8,32
P033,C008067,T094448,I00044,S00502,3,cans,8,24
P001,C001462,T059355,I00217,S00192,7,oz,20.5,143.5
P001,C003793,T011825,I00243,S00428,7,oz,16,112
P035,C006951,T072970,I00143,S00530,2,ct,16,32
P034,C005301,T020766,I00086,S00337,3,cans,18,54
P028,C000209,T052366,I00150,S00125,2,bags,16,32
P014,C000474,T057775,I00223,S0084,7,ct,13.5,94.5
P010,C000358,T050123,I00035,S00147,10,cans,16,160
P036,C000446,T014867,I00085,S00490,1,bottles,18,18
P035,C004120,T077213,I00126,S00661,3,ct,25,75
P005,C004511,T064122,I00100,S00538,8,oz.,10,80
P003,C004702,T024787,I00001,S00151,6,cans,11.5,69
P022,C007378,T048046,I00169,S00494,10,ct,17,170
P002,C001576,T092084,I00199,S00291,5,ct,15,75
P028,C002155,T062436,I00027,S00555,9,cans,16.25,146.25
P021,C007425,T080366,I00115,S0006,2,ct,53,106
P019,C000160,T089439,I00184,S00572,7,ct,12,84
P002,C006772,T098379,I00074,S0048,10,bottles,20,200
P010,C004197,T032210,I00051,S00414,8,cans,23,184
P005,C007857,T086166,I00103,S00123,9,tubs,15,135
P002,C002944,T046203,I00246,S00333,5,ct,20,100
P038,C001747,T081865,I00153,S00292,7,bags,15,105
P006,C007146,T055872,I00139,S00447,8,ct,24,192
P029,C001615,T067886,I00017,S00171,7,cans,6.75,47.25
P022,C003138,T07262,I00125,S00668,8,ct,15,120
P039,C006227,T031810,I00195,S0061,7,ct,12.5,87.5
P012,C007560,T037710,I00050,S00420,7,cans,8,56
P006,C006189,T058279,I00112,S00406,7,ct.,14,98
P002,C003490,T040605,I00049,S00133,8,cans,8,64
P005,C004804,T017491,I00222,S00314,6,ct,12,72
P003,C004551,T065972,I00203,S00147,3,ct,18,54
P018,C000352,T044047,I00170,S00355,1,ct.,15,15
P020,C002939,T016215,I00207,S00609,10,ct,14,140
P021,C004926,T071476,I00144,S0077,3,ct,20,60
P035,C008445,T053243,I00076,S00318,9,cans,6.75,60.75
P034,C002630,T025415,I00004,S00446,8,cans,6.75,54
P007,C003332,T085328,I00110,S0090,1,oz,22.5,22.5
P023,C007432,T062349,I00036,S00372,10,cans,16,160
P028,C002311,T053284,I00215,S00523,7,ct.,14,98
P031,C006682,T015300,I00020,S00361,5,cans,6.75,33.75
P002,C003515,T044003,I00046,S00712,10,cans,8,80
P033,C003108,T095481,I00160,S0026,9,bags,17,153
P029,C005477,T035069,I00174,S00655,1,oz,18,18
P002,C004320,T029948,I00036,S00580,11,cans,16,176
P035,C001481,T046480,I00210,S00609,4,ct,15,60
P033,C001644,T073213,I00157,S00108,2,bags,17,34
P001,C001423,T064197,I00052,S00420,6,cans,40,240
P023,C008254,T051073,I00002,S00464,8,cans,6.75,54
P034,C003397,T017115,I00135,S00610,2,ct.,14,28
P035,C003700,T015523,I00010,S0005,8,cans,6.75,54
P021,C002463,T093920,I00214,S00311,5,oz,19.5,97.5
P038,C002245,T083735,I00215,S00619,1,ct.,14,14
P033,C006625,T086700,I00188,S00714,7,ct,14,98
P001,C000495,T024113,I00058,S00243,10,bottles,22,220
P005,C007931,T086204,I00249,S00429,6,pack,16,96
P022,C000833,T00926,I00153,S00675,1,bags,15,15
P033,C006316,T064989,I00180,S0003,9,ct,19,171
P038,C006867,T049242,I00098,S00690,3,oz,10,30
P016,C000626,T082602,I00146,S00259,7,ct,21,147
P017,C006914,T080525,I00110,S0048,3,oz,22.5,67.5
P022,C007395,T081008,I00203,S00351,7,ct,18,126
P019,C004552,T010042,I00036,S00217,9,cans,16,144
P004,C003768,T078474,I00048,S00233,2,cans,8,16
P010,C007354,T072914,I00254,S00547,1,oz,13,13
P035,C006259,T016673,I00071,S00476,1,bottles,17.5,17.5
P036,C006352,T086086,I00050,S00457,6,cans,8,48
P024,C004505,T049924,I00263,S00223,8,Ct,14,112
P016,C008892,T085267,I00235,S00624,8,ct,14,112
P018,C002496,T016084,I00106,S00599,8,oz,17,136
P026,C005936,T099435,I00254,S00514,5,oz,13,65
P020,C001129,T059275,I00229,S00365,5,ct,13,65
P026,C005083,T013766,I00236,S00222,11,tins,12,132
P028,C005704,T086191,I00190,S00456,5,ct,16,80
P013,C007657,T092450,I00210,S00664,4,ct,15,60
P028,C004006,T051526,I00204,S00262,3,ct,17,51
P012,C008023,T058622,I00197,S00716,7,bars,15,105
P032,C008794,T020736,I00100,S00176,11,oz.,10,110
P007,C003011,T078247,I00094,S00334,11,bottles,11,121
P024,C005195,T049095,I00255,S00267,10,pack,20,200
P021,C004517,T074632,I00108,S00414,10,oz,15,150
P009,C002866,T067046,I00137,S00501,10,ct,24,240
P035,C007957,T052249,I00149,S00624,9,ct,15,135
P019,C007897,T036851,I00120,S0025,9,ct,9,81
P024,C005724,T045498,I00236,S00651,3,tins,12,36
P022,C005692,T079006,I00087,S00344,2,bottles,15,30
P039,C004217,T074499,I00104,S00109,10,ct,14,140
P027,C003791,T011890,I00133,S00234,11,ct,15,165
P033,C009049,T02379,I00137,S00548,7,ct,24,168
P010,C008105,T014631,I00075,S00460,9,cans,15.5,139.5
P002,C008075,T081790,I00044,S00385,5,cans,8,40
P032,C000772,T099958,I00113,S00288,10,ct,42,420
P028,C000957,T048146,I00055,S0008,7,cans,40,280
P024,C001957,T030741,I00113,S00400,10,ct,42,420
P006,C008759,T045473,I00242,S00492,6,pk,12,72
P014,C007357,T096261,I00057,S0039,4,bottles,24,96
P015,C008178,T091607,I00235,S00482,5,ct,14,70
P006,C006577,T00720,I00079,S00556,8,bottles,17,136
P007,C003734,T088020,I00165,S0091,5,bags,16,80
P002,C006002,T071652,I00126,S00310,6,ct,25,150
P023,C006746,T017222,I00113,S00115,11,ct,42,462
P007,C000495,T010589,I00093,S00228,9,bottles,13,117
P032,C007921,T082241,I00177,S00281,8,ct,35,280
P026,C009023,T089172,I00016,S00629,4,cans,16.25,65
P020,C006252,T083832,I00071,S00448,5,bottles,17.5,87.5
P013,C000573,T075628,I00030,S00703,11,cans,16,176
P003,C000694,T051733,I00072,S0020,11,bottles,20,220
P006,C000489,T097374,I00050,S00275,9,cans,8,72
P013,C000192,T082176,I00250,S00405,1,pack,19.5,19.5
P035,C000712,T057597,I00014,S0083,5,cans,6.75,33.75
P024,C007518,T01069,I00192,S00324,9,ct,24,216
P026,C006513,T028795,I00111,S00656,2,ct,16,32
P019,C008038,T046685,I00242,S00652,7,pk,12,84
P009,C008559,T035169,I00099,S00579,7,oz,6,42
P024,C002075,T086470,I00055,S00431,10,cans,40,400
P039,C007364,T081197,I00176,S00568,1,ct,19,19
P036,C005337,T09776,I00159,S00273,8,bags,17,136
P013,C003593,T015652,I00215,S00605,3,ct.,14,42
P036,C002415,T01990,I00116,S00668,3,ct,48,144
P034,C002699,T026747,I00013,S00430,10,cans,6.75,67.5
P027,C005745,T021045,I00095,S00450,4,botlltes,16,64
P010,C004555,T088895,I00071,S00284,10,bottles,17.5,175
P022,C005339,T051757,I00017,S00456,9,cans,6.75,60.75
P010,C004705,T09150,I00070,S00340,3,bottles,17.5,52.5
P023,C006122,T034839,I00235,S00443,2,ct,14,28
P032,C006573,T051402,I00068,S00169,2,bottles,20,40
P035,C001807,T067708,I00014,S00545,10,cans,6.75,67.5
P037,C005532,T050544,I00230,S00353,6,pk,15,90
P037,C002620,T033062,I00230,S00382,10,pk,15,150
P006,C007527,T081444,I00183,S00209,1,ct,35,35
P008,C008290,T088935,I00226,S0032,5,lb,15,75
P035,C007715,T077740,I00042,S00351,11,bottles,28,308
P032,C005663,T057446,I00021,S00354,8,cans,6.75,54
P029,C003211,T018079,I00254,S00543,1,oz,13,13
P028,C008963,T047038,I00080,S00232,11,bottles,22,242
P015,C003339,T070492,I00117,S00533,8,ct,46,368
P039,C001839,T018489,I00133,S00681,3,ct,15,45
P030,C005848,T092049,I00258,S00606,6,pk,21,126
P029,C001463,T029565,I00037,S00139,11,cans,16,176
P009,C001695,T028053,I00139,S00282,8,ct,24,192
P006,C005945,T022523,I00019,S00244,5,cans,6.75,33.75
P019,C005086,T069398,I00155,S00347,3,bags,17,51
P015,C006749,T015957,I00165,S00481,11,bags,16,176
P029,C002546,T07346,I00121,S0044,10,ct,17,170
P015,C000804,T017896,I00251,S00295,3,oz,13,39
P018,C007163,T014675,I00065,S00308,5,bottles,20,100
P034,C006984,T07332,I00215,S00722,7,ct.,14,98
P005,C003174,T091088,I00035,S00507,4,cans,16,64
P025,C008964,T085283,I00141,S00159,6,ct,18,108
P038,C002045,T069786,I00225,S00222,10,ct,17,170
P020,C002525,T068249,I00024,S00218,8,cans,16.25,130
P028,C001985,T076773,I00001,S00116,9,cans,11.5,103.5
P023,C002914,T023664,I00243,S00266,7,oz,16,112
P023,C004764,T034714,I00100,S00422,4,oz.,10,40
P006,C004517,T057675,I00096,S00450,6,bottles,20,120
P019,C008149,T095432,I00043,S00215,9,bottles,24,216
P035,C008280,T054919,I00048,S00372,3,cans,8,24
P001,C002076,T090316,I00013,S00477,9,cans,6.75,60.75
P001,C007359,T097190,I00248,S00184,1,rolls,26,26
P039,C003483,T071713,I00138,S00701,4,ct,32,128
P015,C009094,T057214,I00064,S00720,4,cans,40,160
P036,C000633,T059767,I00110,S00667,11,oz,22.5,247.5
P005,C001751,T077185,I00004,S00128,5,cans,6.75,33.75
P031,C004022,T063934,I00103,S00132,5,tubs,15,75
P005,C000986,T040306,I00235,S00681,1,ct,14,14
P010,C006837,T026522,I00240,S00502,11,ct,14,154
P009,C003510,T073596,I00151,S00572,4,bags,17,68
P027,C008879,T061401,I00229,S00650,11,ct,13,143
P004,C001526,T027128,I00007,S00406,5,cans,6.75,33.75
P018,C002516,T073526,I00166,S00134,5,bags,17,85
P015,C002625,T054225,I00255,S00567,6,pack,20,120
P019,C008531,T075001,I00237,S00208,6,ct,16,96
P002,C001429,T034559,I00147,S00672,8,ct,15,120
P035,C003022,T037126,I00020,S00444,9,cans,6.75,60.75
P012,C005207,T030730,I00093,S00383,2,bottles,13,26
P028,C004604,T045920,I00049,S00543,11,cans,8,88
P002,C008763,T097072,I00203,S00346,6,ct,18,108
P036,C001316,T070912,I00125,S00134,2,ct,15,30
P014,C002407,T031760,I00037,S00315,5,cans,16,80
P006,C001298,T025610,I00189,S00537,5,ct.,13,65
P019,C003244,T057335,I00100,S00701,5,oz.,10,50
P007,C003791,T024882,I00200,S00111,1,bars,20,20
P003,C001379,T045310,I00134,S00489,11,ct,16,176
P002,C003181,T099400,I00002,S00702,11,cans,6.75,74.25
P018,C000181,T00473,I00077,S00491,8,cans,6.75,54
P016,C001103,T018882,I00111,S00658,9,ct,16,144
P016,C004803,T038402,I00234,S00173,3,ct,13,39
P017,C005691,T00180,I00256,S00398,3,pack,20,60
P012,C003682,T068801,I00038,S00397,11,bottles,23,253
P011,C004490,T097191,I00131,S0051,10,ct,14,140
P008,C008566,T034367,I00223,S00435,7,ct,13.5,94.5
P030,C006906,T052969,I00068,S00599,9,bottles,20,180
P016,C008218,T050556,I00019,S00257,5,cans,6.75,33.75
P014,C000220,T091048,I00091,S00724,1,bottles,7.5,7.5
P024,C003045,T071986,I00037,S00388,8,cans,16,128
P019,C003287,T037498,I00185,S00392,3,ct,14,42
P039,C006736,T068351,I00256,S00245,7,pack,20,140
P035,C000706,T020154,I00120,S00243,8,ct,9,72
P003,C002768,T07513,I00014,S00696,9,cans,6.75,60.75
P007,C003596,T02057,I00181,S00526,8,ct,26,208
P035,C007260,T076153,I00211,S00330,6,ct.,15,90
P032,C007848,T032028,I00014,S00143,11,cans,6.75,74.25
P020,C005352,T089209,I00142,S00298,4,ct,12.5,50
P024,C006058,T075581,I00152,S00576,10,bags,15,150
P001,C000179,T078779,I00259,S00547,11,pack,26,286
P003,C005068,T068567,I00190,S00102,5,ct,16,80
P032,C003408,T053775,I00238,S00359,5,ct,12,60
P035,C007999,T047000,I00014,S00476,11,cans,6.75,74.25
P019,C000282,T00649,I00029,S00273,7,cans,11.5,80.5
P037,C009103,T025606,I00133,S00663,10,ct,15,150
P037,C007595,T098841,I00091,S00497,5,bottles,7.5,37.5
P027,C004841,T054454,I00197,S00451,4,bars,15,60
P012,C007522,T02483,I00237,S00106,10,ct,16,160
P029,C007248,T059688,I00262,S00418,1,ct,14,14
P016,C003543,T040198,I00231,S00326,4,pk,16,64
P003,C000164,T082394,I00172,S00286,6,oz,19,114
P024,C000511,T048057,I00229,S00265,2,ct,13,26
P011,C007154,T06324,I00116,S00177,2,ct,48,96
P021,C008797,T048567,I00250,S00712,4,pack,19.5,78
P032,C000396,T029901,I00261,S0057,1,ct,33,33
P018,C004769,T06413,I00020,S00539,5,cans,6.75,33.75
P025,C003968,T018906,I00214,S00567,4,oz,19.5,78
P004,C000269,T082877,I00246,S0071,10,ct,20,200
P039,C000457,T060538,I00085,S00414,8,bottles,18,144
P035,C005263,T094604,I00070,S0087,11,bottles,17.5,192.5
P029,C008210,T058116,I00150,S00433,2,bags,16,32
P024,C000307,T064912,I00204,S00651,10,ct,17,170
P026,C007922,T062044,I00203,S00390,6,ct,18,108
P020,C003328,T077540,I00251,S00358,8,oz,13,104
P030,C007660,T053435,I00129,S00594,1,pk,18,18
P001,C008051,T014081,I00036,S00429,1,cans,16,16
P010,C005488,T01949,I00187,S00420,7,ct.,13,91
P012,C002551,T082572,I00236,S00287,9,tins,12,108
P015,C000207,T010433,I00140,S00188,3,ct,29,87
P012,C007318,T015902,I00108,S00528,9,oz,15,135
P030,C009157,T040212,I00009,S00158,7,cans,16.25,113.75
P032,C000786,T044419,I00156,S0064,10,bags,17,170
P038,C009007,T050721,I00234,S00204,2,ct,13,26
P032,C003662,T017825,I00248,S00382,11,rolls,26,286
P012,C006331,T094356,I00099,S00171,2,oz,6,12
P030,C002738,T025741,I00004,S00302,1,cans,6.75,6.75
P026,C006398,T095012,I00196,S00462,8,ct,16,128
P023,C008933,T019503,I00131,S00561,3,ct,14,42
P026,C002792,T096359,I00115,S00679,3,ct,53,159
P020,C005611,T063936,I00122,S00367,10,ct,15,150
P001,C003031,T029147,I00232,S00279,8,ct,12,96
P011,C002938,T018629,I00117,S00228,1,ct,46,46
P034,C001928,T051806,I00060,S0065,2,bottles,22,44
P030,C002977,T021134,I00187,S0036,10,ct.,13,130
P029,C003811,T08209,I00250,S00666,4,pack,19.5,78
P024,C003199,T091706,I00064,S00422,10,cans,40,400
P030,C001499,T047816,I00255,S00207,1,pack,20,20
P002,C003502,T06839,I00214,S00698,9,oz,19.5,175.5
P025,C003324,T024255,I00248,S00712,6,rolls,26,156
P007,C009149,T054631,I00008,S0068,3,cans,16.25,48.75
P013,C007972,T066046,I00138,S00338,3,ct,32,96
P007,C000913,T063652,I00255,S00236,11,pack,20,220
P031,C003241,T012704,I00144,S00584,8,ct,20,160
P015,C005637,T018370,I00102,S00611,9,tubs,16,144
P024,C003644,T091289,I00044,S00306,1,cans,8,8
P015,C005001,T098912,I00100,S00542,7,oz.,10,70
P038,C000136,T084408,I00015,S00186,1,cans,6.75,6.75
P030,C006873,T041154,I00247,S00572,1,oz,15,15
P001,C008554,T021294,I00124,S00449,3,ct,15,45
P010,C002190,T023247,I00122,S00199,8,ct,15,120
P014,C007792,T076648,I00148,S00357,4,ct,15,60
P004,C000187,T085754,I00158,S00306,5,,17,85
P007,C008682,T09776,I00232,S0019,1,ct,12,12
P014,C006912,T026495,I00186,S00501,2,ct,13,26
P021,C002878,T014959,I00057,S00351,3,bottles,24,72
P007,C007432,T015936,I00230,S00254,9,pk,15,135
P031,C004553,T086894,I00048,S00484,10,cans,8,80
P022,C002761,T09637,I00248,S00708,9,rolls,26,234
P033,C006731,T047401,I00071,S00169,2,bottles,17.5,35
P003,C005237,T020420,I00139,S00269,2,ct,24,48
P026,C004278,T056639,I00232,S00390,11,ct,12,132
P031,C000899,T066497,I00074,S00204,5,bottles,20,100
P012,C002225,T06352,I00147,S0032,1,ct,15,15
P003,C006857,T064435,I00034,S00189,1,cans,16,16
P013,C005090,T024025,I00241,S00416,7,ct,12,84
P029,C005754,T062429,I00134,S00245,7,ct,16,112
P033,C001794,T089079,I00018,S00130,10,cans,6.75,67.5
P030,C000213,T052213,I00260,S00180,10,ct,15,150
P011,C004465,T022467,I00201,S00234,5,bars,23,115
P013,C001855,T032784,I00230,S00445,6,pk,15,90
P033,C009126,T074938,I00041,S00289,7,bottles,23,161
P026,C007398,T090776,I00144,S00559,9,ct,20,180
P033,C004587,T057550,I00258,S00126,5,pk,21,105
P020,C001615,T095913,I00237,S00246,7,ct,16,112
P002,C007809,T01717,I00018,S00537,9,cans,6.75,60.75
P039,C008705,T082971,I00146,S00206,2,ct,21,42
P011,C001248,T012251,I00177,S00473,2,ct,35,70
P013,C000297,T04861,I00169,S00308,7,ct,17,119
P024,C001000,T032122,I00110,S00643,11,oz,22.5,247.5
P029,C008057,T039386,I00049,S00522,6,cans,8,48
P037,C002085,T038760,I00115,S00419,9,ct,53,477
P017,C003253,T068827,I00150,S00323,4,bags,16,64
P018,C004445,T026007,I00214,S00710,10,oz,19.5,195
P039,C004003,T013838,I00200,S00176,3,bars,20,60
P018,C006268,T049635,I00030,S00312,6,cans,16,96
P022,C006485,T083797,I00004,S00522,10,cans,6.75,67.5
P031,C006642,T061602,I00249,S00724,6,pack,16,96
P039,C003291,T091142,I00107,S00301,5,oz,20,100
P028,C008221,T041366,I00151,S00716,8,bags,17,136
P028,C007540,T088633,I00240,S00649,3,ct,14,42
P021,C007752,T025183,I00015,S00498,10,cans,6.75,67.5
P032,C002688,T029324,I00171,S00557,8,ct,16,128
P024,C005107,T084226,I00091,S00125,3,bottles,7.5,22.5
P024,C000344,T019361,I00059,S00599,4,bottles,22,88
P009,C003228,T081897,I00064,S00511,7,cans,40,280
P015,C008679,T080624,I00111,S00563,11,ct,16,176
P015,C008477,T077957,I00019,S0089,5,cans,6.75,33.75
P003,C007070,T043376,I00224,S00532,7,oz,11,77
P024,C008426,T03417,I00100,S00317,5,oz.,10,50
P008,C005684,T068200,I00054,S00599,10,cans,40,400
P019,C003263,T018618,I00085,S00349,1,bottles,18,18
P037,C006493,T023066,I00046,S00283,2,cans,8,16
P012,C005234,T034821,I00165,S00151,3,bags,16,48
P033,C005904,T058885,I00153,S00252,10,bags,15,150
P021,C004398,T010297,I00013,S0006,7,cans,6.75,47.25
P033,C006670,T073789,I00184,S00702,8,ct,12,96
P005,C002615,T037585,I00159,S00148,9,bags,17,153
P010,C008157,T065409,I00210,S00645,3,ct,15,45
P009,C000762,T078045,I00038,S00444,2,bottles,23,46
P025,C006178,T07952,I00220,S00649,9,ct,14,126
P031,C001249,T026024,I00121,S00453,9,ct,17,153
P029,C007163,T066066,I00093,S00644,3,bottles,13,39
P028,C008170,T096722,I00143,S00269,11,ct,16,176
P003,C007554,T033961,I00066,S00364,1,bottles,20,20
P027,C000653,T083784,I00011,S00502,4,cans,6.75,27
P024,C005130,T064527,I00167,S00470,3,ct,14,42
P013,C003298,T095140,I00240,S00496,2,ct,14,28
P013,C001248,T04669,I00205,S00179,11,ct,16,176
P024,C006863,T028443,I00151,S00320,5,bags,17,85
P019,C003070,T029086,I00239,S00296,7,pk,14,98
P030,C002989,T07405,I00223,S00486,11,ct,13.5,148.5
